id,name,score1,score2
9074,student_9074,83,54
9075,student_9075,100,59
9076,student_9076,62,64
9077,student_9077,56,71
9078,student_9078,68,84
9079,student_9079,76,78
9080,student_9080,60,67
9081,student_9081,81,94
9082,student_9082,60,97
9083,student_9083,72,92
9084,student_9084,57,76
9085,student_9085,86,83
9086,student_9086,68,90
9087,student_9087,72,69
9088,student_9088,79,98
9089,student_9089,80,66
9090,student_9090,56,90
9091,student_9091,88,58
9092,student_9092,68,53
9093,student_9093,63,84
9094,student_9094,60,81
9095,student_9095,50,100
9096,student_9096,98,98
9097,student_9097,55,90
9098,student_9098,60,79
9099,student_9099,64,96
9100,student_9100,52,85
9101,student_9101,50,88
9102,student_9102,66,75
9103,student_9103,78,64
9104,student_9104,91,68
9105,student_9105,56,69
9106,student_9106,98,64
9107,student_9107,84,59
9108,student_9108,91,100
9109,student_9109,80,75
9110,student_9110,85,70
9111,student_9111,87,85
9112,student_9112,82,98
9113,student_9113,53,74
9114,student_9114,77,71
9115,student_9115,73,51
9116,student_9116,92,96
9117,student_9117,70,91
9118,student_9118,93,83
9119,student_9119,92,83
9120,student_9120,96,51
9121,student_9121,65,75
9122,student_9122,62,63
9123,student_9123,50,56
9124,student_9124,99,60
9125,student_9125,63,75
9126,student_9126,65,61
9127,student_9127,51,99
9128,student_9128,67,67
9129,student_9129,58,94
9130,student_9130,76,68
9131,student_9131,87,99
9132,student_9132,59,94
9133,student_9133,56,53
9134,student_9134,84,68
9135,student_9135,88,83
9136,student_9136,88,91
9137,student_9137,73,91
9138,student_9138,66,100
9139,student_9139,85,62
9140,student_9140,63,95
9141,student_9141,96,96
9142,student_9142,98,99
9143,student_9143,81,86
9144,student_9144,97,98
9145,student_9145,75,92
9146,student_9146,63,55
9147,student_9147,71,64
9148,student_9148,67,100
9149,student_9149,97,65
9150,student_9150,85,64
9151,student_9151,90,64
9152,student_9152,80,75
9153,student_9153,95,80
9154,student_9154,78,71
9155,student_9155,80,74
9156,student_9156,58,62
9157,student_9157,52,94
9158,student_9158,79,86
9159,student_9159,81,89
9160,student_9160,63,50
9161,student_9161,69,56
9162,student_9162,71,86
9163,student_9163,91,74
9164,student_9164,94,79
9165,student_9165,65,60
9166,student_9166,75,76
9167,student_9167,86,89
9168,student_9168,81,85
9169,student_9169,81,76
9170,student_9170,56,81
9171,student_9171,88,97
9172,student_9172,85,80
9173,student_9173,78,52
9174,student_9174,64,72
9175,student_9175,90,69
9176,student_9176,53,90
9177,student_9177,92,75
9178,student_9178,86,67
9179,student_9179,79,74
9180,student_9180,60,68
9181,student_9181,74,70
9182,student_9182,78,67
9183,student_9183,62,91
9184,student_9184,66,82
9185,student_9185,88,68
9186,student_9186,78,62
9187,student_9187,62,62
9188,student_9188,94,53
9189,student_9189,95,84
9190,student_9190,66,95
9191,student_9191,53,86
9192,student_9192,63,63
9193,student_9193,81,77
9194,student_9194,52,74
9195,student_9195,81,72
9196,student_9196,88,80
9197,student_9197,71,81
9198,student_9198,83,91
9199,student_9199,99,62
9200,student_9200,51,50
9201,student_9201,83,72
9202,student_9202,66,74
9203,student_9203,92,69
9204,student_9204,82,76
9205,student_9205,71,85
9206,student_9206,68,57
9207,student_9207,80,94
9208,student_9208,63,68
9209,student_9209,93,100
9210,student_9210,52,52
9211,student_9211,92,82
9212,student_9212,73,61
9213,student_9213,87,66
9214,student_9214,83,85
9215,student_9215,61,63
9216,student_9216,78,67
9217,student_9217,53,100
9218,student_9218,66,87
9219,student_9219,93,94
9220,student_9220,74,51
9221,student_9221,90,66
9222,student_9222,75,60
9223,student_9223,79,86
9224,student_9224,90,92
9225,student_9225,54,50
9226,student_9226,52,98
9227,student_9227,78,66
9228,student_9228,58,58
9229,student_9229,60,71
9230,student_9230,73,54
9231,student_9231,81,58
9232,student_9232,57,90
9233,student_9233,53,71
9234,student_9234,100,87
9235,student_9235,66,51
9236,student_9236,60,69
9237,student_9237,63,62
9238,student_9238,62,87
9239,student_9239,79,66
9240,student_9240,86,77
9241,student_9241,89,98
9242,student_9242,69,72
9243,student_9243,53,66
9244,student_9244,64,91
9245,student_9245,76,56
9246,student_9246,61,87
9247,student_9247,50,51
9248,student_9248,83,95
9249,student_9249,81,67
9250,student_9250,75,99
9251,student_9251,99,51
9252,student_9252,74,64
9253,student_9253,63,60
9254,student_9254,54,52
9255,student_9255,100,90
9256,student_9256,72,74
9257,student_9257,69,83
9258,student_9258,61,94
9259,student_9259,57,80
9260,student_9260,71,61
9261,student_9261,56,61
9262,student_9262,52,63
9263,student_9263,51,64
9264,student_9264,50,85
9265,student_9265,88,64
9266,student_9266,65,97
9267,student_9267,50,86
9268,student_9268,99,75
9269,student_9269,83,90
9270,student_9270,88,60
9271,student_9271,50,66
9272,student_9272,70,85
9273,student_9273,86,100
9274,student_9274,62,61
9275,student_9275,77,76
9276,student_9276,78,52
9277,student_9277,60,57
9278,student_9278,54,82
9279,student_9279,71,96
9280,student_9280,55,67
9281,student_9281,50,84
9282,student_9282,62,90
9283,student_9283,72,67
9284,student_9284,65,78
9285,student_9285,97,64
9286,student_9286,57,70
9287,student_9287,85,91
9288,student_9288,66,51
9289,student_9289,68,52
9290,student_9290,86,94
9291,student_9291,86,99
9292,student_9292,83,72
9293,student_9293,51,90
9294,student_9294,79,63
9295,student_9295,61,91
9296,student_9296,75,56
9297,student_9297,53,72
9298,student_9298,89,85
9299,student_9299,58,71
9300,student_9300,85,64
9301,student_9301,53,87
9302,student_9302,72,59
9303,student_9303,51,51
9304,student_9304,100,62
9305,student_9305,94,81
9306,student_9306,64,87
9307,student_9307,79,74
9308,student_9308,82,67
9309,student_9309,52,78
9310,student_9310,50,99
9311,student_9311,69,74
9312,student_9312,53,72
9313,student_9313,91,87
9314,student_9314,67,56
9315,student_9315,96,100
9316,student_9316,71,97
9317,student_9317,99,69
9318,student_9318,57,99
9319,student_9319,69,51
9320,student_9320,55,63
9321,student_9321,62,89
9322,student_9322,58,63
9323,student_9323,94,50
9324,student_9324,91,83
9325,student_9325,55,90
9326,student_9326,94,74
9327,student_9327,72,66
9328,student_9328,56,50
9329,student_9329,70,93
9330,student_9330,55,55
9331,student_9331,82,54
9332,student_9332,65,62
9333,student_9333,92,92
9334,student_9334,94,69
9335,student_9335,82,50
9336,student_9336,69,90
9337,student_9337,66,75
9338,student_9338,61,75
9339,student_9339,50,65
9340,student_9340,59,74
9341,student_9341,98,94
9342,student_9342,87,50
9343,student_9343,87,89
9344,student_9344,57,67
9345,student_9345,95,73
9346,student_9346,66,67
9347,student_9347,68,97
9348,student_9348,60,50
9349,student_9349,99,100
9350,student_9350,63,89
9351,student_9351,61,88
9352,student_9352,79,63
9353,student_9353,51,64
9354,student_9354,92,92
9355,student_9355,61,98
9356,student_9356,97,83
9357,student_9357,57,86
9358,student_9358,85,99
9359,student_9359,72,65
9360,student_9360,72,95
9361,student_9361,87,74
9362,student_9362,56,97
9363,student_9363,57,78
9364,student_9364,71,57
9365,student_9365,99,96
9366,student_9366,85,69
9367,student_9367,65,77
9368,student_9368,98,98
9369,student_9369,59,97
9370,student_9370,51,75
9371,student_9371,92,57
9372,student_9372,58,79
9373,student_9373,75,78
9374,student_9374,99,89
9375,student_9375,99,71
9376,student_9376,90,97
9377,student_9377,77,62
9378,student_9378,87,98
9379,student_9379,84,86
9380,student_9380,88,64
9381,student_9381,93,69
9382,student_9382,73,59
9383,student_9383,82,63
9384,student_9384,90,77
9385,student_9385,50,92
9386,student_9386,75,55
9387,student_9387,75,79
9388,student_9388,55,84
9389,student_9389,62,78
9390,student_9390,53,83
9391,student_9391,79,78
9392,student_9392,78,71
9393,student_9393,84,71
9394,student_9394,73,94
9395,student_9395,51,56
9396,student_9396,79,50
9397,student_9397,71,81
9398,student_9398,76,74
9399,student_9399,65,92
9400,student_9400,60,54
9401,student_9401,88,98
9402,student_9402,54,56
9403,student_9403,93,84
9404,student_9404,85,78
9405,student_9405,82,78
9406,student_9406,99,94
9407,student_9407,92,57
9408,student_9408,81,95
9409,student_9409,93,66
9410,student_9410,96,95
9411,student_9411,98,55
9412,student_9412,52,96
9413,student_9413,83,61
9414,student_9414,70,81
9415,student_9415,67,83
9416,student_9416,54,75
9417,student_9417,100,63
9418,student_9418,68,80
9419,student_9419,68,60
9420,student_9420,75,61
9421,student_9421,77,61
9422,student_9422,97,91
9423,student_9423,73,54
9424,student_9424,83,88
9425,student_9425,71,82
9426,student_9426,85,56
9427,student_9427,52,82
9428,student_9428,70,87
9429,student_9429,56,57
9430,student_9430,68,73
9431,student_9431,65,68
9432,student_9432,62,55
9433,student_9433,60,75
9434,student_9434,82,67
9435,student_9435,53,54
9436,student_9436,94,89
9437,student_9437,97,70
9438,student_9438,64,51
9439,student_9439,83,94
9440,student_9440,97,59
9441,student_9441,81,69
9442,student_9442,82,81
9443,student_9443,78,50
9444,student_9444,83,81
9445,student_9445,53,54
9446,student_9446,82,74
9447,student_9447,76,94
9448,student_9448,94,87
9449,student_9449,86,85
9450,student_9450,61,99
9451,student_9451,73,51
9452,student_9452,97,98
9453,student_9453,100,83
9454,student_9454,66,67
9455,student_9455,60,81
9456,student_9456,70,60
9457,student_9457,91,69
9458,student_9458,94,66
9459,student_9459,100,80
9460,student_9460,57,77
9461,student_9461,59,96
9462,student_9462,55,96
9463,student_9463,58,69
9464,student_9464,84,90
9465,student_9465,91,68
9466,student_9466,67,50
9467,student_9467,80,53
9468,student_9468,72,61
9469,student_9469,66,83
9470,student_9470,68,99
9471,student_9471,94,53
9472,student_9472,88,97
9473,student_9473,76,78
9474,student_9474,53,70
9475,student_9475,72,68
9476,student_9476,89,59
9477,student_9477,92,64
9478,student_9478,70,79
9479,student_9479,95,100
9480,student_9480,71,92
9481,student_9481,66,68
9482,student_9482,97,74
9483,student_9483,84,74
9484,student_9484,90,85
9485,student_9485,76,77
9486,student_9486,74,79
9487,student_9487,100,58
9488,student_9488,71,82
9489,student_9489,53,86
9490,student_9490,68,78
9491,student_9491,74,77
9492,student_9492,60,76
9493,student_9493,91,54
9494,student_9494,56,84
9495,student_9495,51,60
9496,student_9496,83,79
9497,student_9497,73,95
9498,student_9498,51,52
9499,student_9499,52,68
9500,student_9500,93,72
9501,student_9501,94,51
9502,student_9502,96,54
9503,student_9503,86,87
9504,student_9504,83,77
9505,student_9505,82,50
9506,student_9506,86,87
9507,student_9507,50,68
9508,student_9508,86,84
9509,student_9509,97,86
9510,student_9510,80,89
9511,student_9511,63,67
9512,student_9512,70,96
9513,student_9513,76,58
9514,student_9514,57,82
9515,student_9515,55,69
9516,student_9516,94,73
9517,student_9517,71,64
9518,student_9518,69,65
9519,student_9519,56,93
9520,student_9520,92,69
9521,student_9521,72,93
9522,student_9522,92,67
9523,student_9523,83,69
9524,student_9524,62,89
9525,student_9525,83,51
9526,student_9526,97,88
9527,student_9527,98,71
9528,student_9528,62,88
9529,student_9529,79,76
9530,student_9530,65,95
9531,student_9531,54,67
9532,student_9532,70,74
9533,student_9533,79,73
9534,student_9534,69,63
9535,student_9535,78,67
9536,student_9536,67,76
9537,student_9537,95,66
9538,student_9538,97,57
9539,student_9539,53,98
9540,student_9540,71,53
9541,student_9541,99,70
9542,student_9542,68,56
9543,student_9543,53,53
9544,student_9544,83,63
9545,student_9545,78,72
9546,student_9546,54,70
9547,student_9547,91,67
9548,student_9548,67,53
9549,student_9549,90,93
9550,student_9550,78,70
9551,student_9551,68,70
9552,student_9552,65,61
9553,student_9553,77,98
9554,student_9554,76,88
9555,student_9555,74,94
9556,student_9556,98,55
9557,student_9557,87,76
9558,student_9558,63,89
9559,student_9559,55,59
9560,student_9560,67,79
9561,student_9561,77,84
9562,student_9562,51,85
9563,student_9563,98,68
9564,student_9564,61,80
9565,student_9565,84,58
9566,student_9566,100,95
9567,student_9567,70,79
9568,student_9568,69,76
9569,student_9569,75,66
9570,student_9570,88,89
9571,student_9571,55,89
9572,student_9572,100,81
9573,student_9573,92,65
9574,student_9574,79,73
9575,student_9575,64,82
9576,student_9576,82,70
9577,student_9577,63,87
9578,student_9578,79,87
9579,student_9579,59,64
9580,student_9580,63,71
9581,student_9581,53,94
9582,student_9582,75,72
9583,student_9583,58,91
9584,student_9584,60,68
9585,student_9585,75,85
9586,student_9586,60,76
9587,student_9587,56,78
9588,student_9588,63,80
9589,student_9589,68,63
9590,student_9590,66,64
9591,student_9591,84,50
9592,student_9592,93,91
9593,student_9593,61,80
9594,student_9594,98,70
9595,student_9595,74,77
9596,student_9596,74,86
9597,student_9597,65,66
9598,student_9598,68,88
9599,student_9599,89,81
9600,student_9600,92,61
9601,student_9601,75,51
9602,student_9602,81,67
9603,student_9603,94,65
9604,student_9604,79,55
9605,student_9605,51,80
9606,student_9606,94,67
9607,student_9607,71,96
9608,student_9608,83,61
9609,student_9609,70,74
9610,student_9610,88,55
9611,student_9611,84,97
9612,student_9612,68,83
9613,student_9613,53,51
9614,student_9614,99,97
9615,student_9615,58,62
9616,student_9616,93,54
9617,student_9617,51,50
9618,student_9618,74,52
9619,student_9619,96,69
9620,student_9620,82,63
9621,student_9621,61,65
9622,student_9622,68,96
9623,student_9623,59,83
9624,student_9624,100,84
9625,student_9625,66,51
9626,student_9626,69,65
9627,student_9627,86,51
9628,student_9628,88,72
9629,student_9629,97,86
9630,student_9630,63,79
9631,student_9631,81,83
9632,student_9632,63,97
9633,student_9633,78,63
9634,student_9634,88,97
9635,student_9635,91,99
9636,student_9636,71,52
9637,student_9637,73,57
9638,student_9638,53,84
9639,student_9639,65,73
9640,student_9640,94,52
9641,student_9641,58,67
9642,student_9642,58,89
9643,student_9643,76,98
9644,student_9644,70,62
9645,student_9645,67,56
9646,student_9646,82,72
9647,student_9647,50,50
9648,student_9648,100,50
9649,student_9649,75,83
9650,student_9650,50,89
9651,student_9651,64,51
9652,student_9652,61,82
9653,student_9653,72,59
9654,student_9654,90,85
9655,student_9655,60,53
9656,student_9656,61,99
9657,student_9657,50,84
9658,student_9658,68,51
9659,student_9659,50,98
9660,student_9660,90,58
9661,student_9661,59,97
9662,student_9662,65,56
9663,student_9663,84,69
9664,student_9664,95,63
9665,student_9665,91,95
9666,student_9666,62,62
9667,student_9667,88,89
9668,student_9668,63,70
9669,student_9669,59,98
9670,student_9670,71,86
9671,student_9671,61,73
9672,student_9672,82,53
9673,student_9673,55,100
9674,student_9674,60,65
9675,student_9675,65,67
9676,student_9676,64,57
9677,student_9677,73,69
9678,student_9678,77,100
9679,student_9679,88,94
9680,student_9680,71,76
9681,student_9681,51,87
9682,student_9682,91,59
9683,student_9683,66,67
9684,student_9684,63,66
9685,student_9685,96,90
9686,student_9686,58,55
9687,student_9687,50,75
9688,student_9688,99,53
9689,student_9689,86,51
9690,student_9690,83,52
9691,student_9691,61,78
9692,student_9692,62,98
9693,student_9693,79,65
9694,student_9694,88,52
9695,student_9695,93,59
9696,student_9696,68,61
9697,student_9697,68,90
9698,student_9698,72,85
9699,student_9699,50,61
9700,student_9700,59,59
9701,student_9701,84,77
9702,student_9702,67,74
9703,student_9703,90,86
9704,student_9704,63,60
9705,student_9705,96,95
9706,student_9706,87,87
9707,student_9707,67,82
9708,student_9708,90,63
9709,student_9709,84,56
9710,student_9710,52,68
9711,student_9711,98,88
9712,student_9712,57,93
9713,student_9713,76,70
9714,student_9714,65,92
9715,student_9715,51,58
9716,student_9716,87,83
9717,student_9717,81,76
9718,student_9718,79,94
9719,student_9719,78,51
9720,student_9720,87,64
9721,student_9721,72,58
9722,student_9722,69,56
9723,student_9723,93,96
9724,student_9724,50,94
9725,student_9725,57,66
9726,student_9726,75,92
9727,student_9727,70,91
9728,student_9728,79,96
9729,student_9729,50,76
9730,student_9730,93,73
9731,student_9731,92,79
9732,student_9732,75,75
9733,student_9733,76,79
9734,student_9734,82,84
9735,student_9735,54,56
9736,student_9736,67,64
9737,student_9737,50,80
9738,student_9738,90,51
9739,student_9739,56,66
9740,student_9740,70,88
9741,student_9741,99,92
9742,student_9742,75,72
9743,student_9743,91,86
9744,student_9744,74,99
9745,student_9745,69,71
9746,student_9746,71,92
9747,student_9747,67,96
9748,student_9748,89,52
9749,student_9749,72,81
9750,student_9750,78,66
9751,student_9751,88,70
9752,student_9752,93,55
9753,student_9753,57,53
9754,student_9754,81,53
9755,student_9755,71,98
9756,student_9756,53,91
9757,student_9757,94,72
9758,student_9758,96,71
9759,student_9759,54,78
9760,student_9760,63,86
9761,student_9761,81,79
9762,student_9762,65,89
9763,student_9763,51,77
9764,student_9764,84,64
9765,student_9765,84,86
9766,student_9766,90,96
9767,student_9767,67,59
9768,student_9768,67,68
9769,student_9769,85,95
9770,student_9770,67,67
9771,student_9771,99,59
9772,student_9772,84,68
9773,student_9773,94,85
9774,student_9774,71,56
9775,student_9775,82,67
9776,student_9776,100,86
9777,student_9777,86,50
9778,student_9778,98,57
9779,student_9779,88,67
9780,student_9780,80,88
9781,student_9781,90,78
